File,Class,IOU Threshold,GT Dist,Pred Dist,Pred-gt,Absolute Relative Error,GT Box 1,GT Box 2,GT Box 3,GT Box 4,Pred Box 1,Pred Box 2,Pred Box 3,Pred Box 4
002973.png,Car,0.5,59,51.275,-7.725,0.131,564,175,591,194,565,169,594,190
004493.png,Car,0.5,39,42.875,3.875,0.099,616,180,655,208,612,178,641,206
001770.png,Car,0.5,32,31.334,-0.666,0.021,649,176,695,215,654,176,695,214
006982.png,Car,0.5,25,27.165,2.165,0.087,226,188,294,236,236,187,304,238
001119.png,Car,0.5,18,21.279,3.279,0.182,247,202,366,265,248,194,358,268
003141.png,Car,0.5,13,14.408,1.408,0.108,719,183,844,267,719,173,829,276
001780.png,Car,0.5,10,10.981,0.981,0.098,0,185,359,308,120,177,344,328
004760.png,Car,0.5,26,25.724,-0.276,0.011,433,182,484,226,435,171,494,220
005773.png,Car,0.5,7,6.542,-0.458,0.065,820,186,1169,374,846,158,1144,366
003037.png,Car,0.5,64,57.566,-6.434,0.101,370,177,400,195,366,172,393,195
003141.png,Car,0.5,8,6.792,-1.208,0.151,762,183,1032,353,782,178,1001,330
002401.png,Car,0.5,25,25.083,0.083,0.003,433,186,487,233,433,181,496,235
006789.png,Car,0.5,18,22.456,4.456,0.248,617,177,694,246,625,177,694,253
004455.png,Car,0.5,35,39.947,4.947,0.141,538,172,579,205,543,166,578,202
004752.png,Car,0.5,40,46.607,6.607,0.165,471,177,527,203,468,164,526,202
001898.png,Car,0.5,23,26.754,3.754,0.163,576,179,638,231,567,174,631,227
001041.png,Car,0.5,52,47.125,-4.875,0.094,547,161,575,189,549,165,575,190
005525.png,Car,0.5,71,61.773,-9.227,0.130,585,176,602,189,589,170,604,190
001555.png,Car,0.5,32,32.537,0.537,0.017,486,177,537,212,487,168,536,203
003652.png,Car,0.5,10,12.755,2.755,0.275,157,202,390,332,179,187,377,355
004938.png,Car,0.5,7,8.727,1.727,0.247,0,174,165,344,5,177,181,345
005166.png,Car,0.5,16,16.308,0.308,0.019,364,194,493,264,369,184,496,265
006588.png,Car,0.5,33,34.468,1.468,0.044,746,162,790,205,742,159,781,200
005073.png,Car,0.5,11,15.731,4.731,0.430,0,191,196,301,37,183,190,279
001442.png,Car,0.5,30,34.880,4.880,0.163,342,188,413,229,349,177,413,220
005754.png,Car,0.5,22,29.871,7.871,0.358,267,183,360,236,302,180,367,236
002660.png,Car,0.5,16,17.301,1.301,0.081,104,194,336,259,109,181,252,267
003147.png,Car,0.5,29,27.271,-1.729,0.060,829,172,883,213,829,162,890,220
007437.png,Car,0.5,30,28.584,-1.416,0.047,566,181,615,216,570,171,624,214
002128.png,Car,0.5,15,13.348,-1.652,0.110,373,198,478,268,356,181,470,275
004575.png,Car,0.5,30,25.120,-4.880,0.163,33,198,140,240,39,197,108,253
007123.png,Car,0.5,4,7.622,3.622,0.905,0,218,253,374,19,213,213,375
005382.png,Car,0.5,20,15.953,-4.047,0.202,377,163,496,236,383,166,494,241
002181.png,Car,0.5,27,27.874,0.874,0.032,685,172,748,219,681,164,745,219
006562.png,Car,0.5,18,31.831,13.831,0.768,732,166,864,235,739,165,814,232
003396.png,Car,0.5,12,9.639,-2.361,0.197,317,193,485,293,338,176,479,282
006096.png,Car,0.5,21,26.256,5.256,0.250,683,190,819,243,691,183,767,245
000732.png,Car,0.5,23,18.843,-4.157,0.181,401,166,525,224,381,161,508,245
002057.png,Car,0.5,13,13.352,0.352,0.027,716,143,898,263,721,146,866,258
006589.png,Car,0.5,16,15.947,-0.053,0.003,364,178,520,245,378,177,504,241
003174.png,Car,0.5,12,6.894,-5.106,0.425,918,174,1223,274,949,157,1193,312
003656.png,Car,0.5,44,41.094,-2.906,0.066,138,191,199,217,147,184,200,219
002335.png,Car,0.5,37,31.102,-5.898,0.159,437,184,490,215,436,171,499,217
001859.png,Car,0.5,28,31.777,3.777,0.135,470,183,535,222,488,180,539,215
003992.png,Car,0.5,42,48.091,6.091,0.145,599,174,630,204,605,174,626,204
000370.png,Car,0.5,16,16.510,0.510,0.032,120,171,319,249,181,166,316,245
006538.png,Car,0.5,15,16.108,1.108,0.074,55,195,242,274,51,187,183,278
006260.png,Car,0.5,61,38.288,-22.712,0.372,512,182,552,200,509,170,553,198
002053.png,Car,0.5,47,37.992,-9.008,0.192,529,180,557,207,529,171,559,209
005525.png,Car,0.5,48,44.752,-3.248,0.068,475,177,510,202,486,175,510,205
002257.png,Car,0.5,17,13.241,-3.759,0.221,270,182,443,248,278,175,414,253
003405.png,Car,0.5,34,29.152,-4.848,0.143,153,210,192,245,145,204,199,247
001182.png,Car,0.5,16,18.673,2.673,0.167,729,172,838,242,741,158,837,240
000867.png,Car,0.5,40,33.489,-6.511,0.163,716,167,788,199,729,159,794,201
000142.png,Car,0.5,17,13.849,-3.151,0.185,337,176,452,252,357,166,462,248
000370.png,Car,0.5,8,11.043,3.043,0.380,0,197,184,323,11,170,184,326
001136.png,Car,0.5,16,15.678,-0.322,0.020,289,186,432,261,281,180,412,272
003147.png,Car,0.5,6,8.003,2.003,0.334,1012,176,1241,374,1011,163,1235,375
000902.png,Car,0.5,39,32.827,-6.173,0.158,371,179,428,208,372,176,423,217
003314.png,Car,0.5,62,52.965,-9.035,0.146,340,170,372,189,337,165,365,191
005498.png,Car,0.5,17,15.567,-1.433,0.084,575,174,655,247,571,172,654,247
002789.png,Car,0.5,48,40.401,-7.599,0.158,777,171,807,196,783,168,809,195
006310.png,Car,0.5,40,35.709,-4.291,0.107,636,163,674,193,637,159,677,195
002072.png,Car,0.5,30,27.981,-2.019,0.067,587,169,623,205,589,163,631,202
005166.png,Car,0.5,32,35.188,3.188,0.100,434,174,528,214,467,172,532,219
000348.png,Car,0.5,25,28.565,3.565,0.143,660,177,722,228,654,178,707,220
004811.png,Car,0.5,40,36.035,-3.965,0.099,488,181,530,210,496,172,534,211
002257.png,Car,0.5,15,16.082,1.082,0.072,801,173,1014,256,852,167,1004,256
005687.png,Car,0.5,6,10.471,4.471,0.745,763,199,1065,374,788,189,1005,353
005073.png,Car,0.5,17,18.391,1.391,0.082,206,176,348,252,186,180,313,266
001052.png,Car,0.5,4,6.924,2.924,0.731,852,203,1241,374,819,137,1242,375
006982.png,Car,0.5,9,17.031,8.031,0.892,0,154,47,345,3,161,39,356
004451.png,Car,0.5,59,49.376,-9.624,0.163,530,182,556,203,533,178,558,207
000902.png,Car,0.5,57,53.296,-3.704,0.065,562,178,590,197,564,173,595,195
004641.png,Car,0.5,49,53.103,4.103,0.084,507,178,539,201,508,170,531,199
007208.png,Car,0.5,10,7.280,-2.720,0.272,63,182,376,299,56,173,290,344
003141.png,Car,0.5,3,5.975,2.975,0.992,920,188,1241,374,957,167,1208,374
003564.png,Car,0.5,6,7.425,1.425,0.237,0,202,416,374,0,123,443,375
005523.png,Car,0.5,6,9.528,3.528,0.588,791,178,1159,374,783,129,1156,375
006159.png,Car,0.5,10,16.747,6.747,0.675,1030,150,1241,265,1091,148,1229,270
002832.png,Car,0.5,9,9.894,0.894,0.099,577,172,744,330,556,174,741,312
000623.png,Car,0.5,19,26.579,7.579,0.399,666,181,749,241,671,169,742,248
000052.png,Car,0.5,21,34.690,13.690,0.652,624,177,695,239,628,171,704,228
006146.png,Car,0.5,8,10.057,2.057,0.257,732,184,981,352,741,183,934,325
003355.png,Car,0.5,8,10.839,2.839,0.355,0,167,319,333,29,141,291,354
001349.png,Car,0.5,4,7.186,3.186,0.796,1066,186,1241,374,1047,157,1239,374
006751.png,Car,0.5,35,27.957,-7.043,0.201,647,184,688,218,647,175,680,219
001254.png,Car,0.5,33,31.421,-1.579,0.048,603,175,657,214,607,176,647,215
004772.png,Car,0.5,34,29.181,-4.819,0.142,648,178,690,212,645,174,678,210
004758.png,Car,0.5,63,49.394,-13.606,0.216,669,174,694,191,668,166,692,191
001086.png,Car,0.5,17,25.859,8.859,0.521,670,179,761,254,694,181,766,248
007200.png,Car,0.5,9,8.542,-0.458,0.051,770,178,1027,342,778,173,1002,347
002907.png,Car,0.5,58,56.395,-1.605,0.028,311,173,351,191,320,167,347,192
001138.png,Car,0.5,29,32.088,3.088,0.106,469,179,526,217,471,169,527,221
005881.png,Car,0.5,15,13.196,-1.804,0.120,720,178,828,256,723,171,811,254
003901.png,Car,0.5,15,17.681,2.681,0.179,195,174,390,254,231,173,383,274
000798.png,Car,0.5,17,14.229,-2.771,0.163,698,176,804,246,686,168,788,240
001170.png,Car,0.5,10,16.912,6.912,0.691,1057,144,1241,260,1070,113,1235,273
005890.png,Car,0.5,12,6.412,-5.588,0.466,808,168,1095,266,821,137,1082,320
004938.png,Car,0.5,9,9.165,0.165,0.018,0,176,365,304,131,159,339,319
004493.png,Car,0.5,10,9.628,-0.372,0.037,0,192,302,301,40,159,273,343
002435.png,Car,0.5,23,27.010,4.010,0.174,660,177,723,229,663,175,727,243
003311.png,Car,0.5,40,37.255,-2.745,0.069,489,181,563,207,505,174,559,211
002318.png,Car,0.5,10,8.570,-1.430,0.143,806,170,1028,295,805,164,995,329
000685.png,Car,0.5,11,14.923,3.923,0.357,62,196,282,314,60,191,268,329
005917.png,Car,0.5,17,13.713,-3.287,0.193,694,184,858,252,701,179,835,253
003442.png,Car,0.5,18,27.969,9.969,0.554,683,179,770,248,696,174,761,230
005381.png,Car,0.5,21,13.580,-7.420,0.353,321,173,474,237,314,176,452,250
004803.png,Car,0.5,12,10.617,-1.383,0.115,314,206,477,318,320,201,485,313
000049.png,Car,0.5,17,13.836,-3.164,0.186,0,170,111,240,9,171,154,257
003558.png,Car,0.5,48,51.629,3.629,0.076,576,174,601,193,579,168,604,193
001052.png,Car,0.5,17,18.767,1.767,0.104,271,176,449,250,317,172,433,243
007475.png,Car,0.5,50,55.901,5.901,0.118,763,183,798,204,766,182,794,211
001989.png,Car,0.5,39,33.574,-5.426,0.139,912,191,992,223,925,181,994,237
002385.png,Car,0.5,19,28.676,9.676,0.509,691,178,789,240,694,168,760,232
002471.png,Car,0.5,48,36.087,-11.913,0.248,514,172,571,200,519,164,574,202
005223.png,Car,0.5,9,11.055,2.055,0.228,310,179,487,326,312,166,497,332
005917.png,Car,0.5,7,9.277,2.277,0.325,0,189,139,337,13,170,193,335
004351.png,Car,0.5,36,41.196,5.196,0.144,152,175,228,212,150,169,228,223
000348.png,Car,0.5,5,6.250,1.250,0.250,801,200,1241,374,802,123,1221,375
006751.png,Car,0.5,8,8.615,0.615,0.077,183,206,465,374,246,191,453,354
002140.png,Car,0.5,21,17.534,-3.466,0.165,294,180,386,235,282,167,390,244
002422.png,Car,0.5,49,51.975,2.975,0.061,632,172,669,195,637,170,667,193
005135.png,Car,0.5,34,33.985,-0.015,0.000,523,174,568,210,523,168,567,204
003115.png,Car,0.5,46,34.813,-11.187,0.243,459,179,520,204,468,167,522,201
007193.png,Car,0.5,19,17.366,-1.634,0.086,568,178,637,243,563,175,633,253
001292.png,Car,0.5,38,42.881,4.881,0.128,580,182,612,207,584,174,610,204
000222.png,Car,0.5,35,28.441,-6.559,0.187,175,194,259,227,175,174,240,226
001855.png,Car,0.5,18,18.865,0.865,0.048,576,174,653,243,578,171,651,249
002168.png,Car,0.5,19,17.015,-1.985,0.104,214,177,394,238,245,175,381,247
006588.png,Car,0.5,23,29.978,6.978,0.303,757,170,840,222,761,162,824,226
001010.png,Car,0.5,18,26.433,8.433,0.468,684,172,786,237,708,166,775,229
002798.png,Car,0.5,12,15.666,3.666,0.306,698,159,984,280,731,140,939,287
006470.png,Car,0.5,30,32.829,2.829,0.094,34,186,155,231,85,182,156,236
002978.png,Car,0.5,16,12.171,-3.829,0.239,693,183,809,258,710,175,815,253
002947.png,Car,0.5,33,33.866,0.866,0.026,560,177,600,213,564,175,594,215
002662.png,Car,0.5,12,7.726,-4.274,0.356,238,163,446,288,286,183,451,280
006224.png,Car,0.5,26,29.978,3.978,0.153,528,178,581,220,530,173,586,218
005269.png,Car,0.5,17,15.615,-1.385,0.081,668,185,760,253,672,180,753,252
007449.png,Car,0.5,19,24.556,5.556,0.292,557,173,628,238,567,170,626,235
007350.png,Car,0.5,31,30.061,-0.939,0.030,692,180,739,217,690,180,740,221
002683.png,Car,0.5,23,28.158,5.158,0.224,242,184,345,230,256,179,323,237
007208.png,Car,0.5,17,15.707,-1.293,0.076,251,183,446,247,308,175,444,248
005541.png,Car,0.5,26,32.174,6.174,0.237,326,178,440,221,328,168,411,230
002385.png,Car,0.5,58,37.112,-20.888,0.360,486,173,544,192,485,169,538,198
004938.png,Car,0.5,18,13.206,-4.794,0.266,274,176,455,238,305,170,446,249
002517.png,Car,0.5,45,34.206,-10.794,0.240,615,180,682,208,609,178,658,212
007091.png,Car,0.5,22,30.115,8.115,0.369,669,182,740,235,667,171,727,228
002281.png,Car,0.5,39,29.824,-9.176,0.235,485,175,553,203,502,163,559,203
002961.png,Car,0.5,53,42.946,-10.054,0.190,555,175,579,193,555,165,579,193
004356.png,Car,0.5,18,20.209,2.209,0.123,446,183,532,252,465,175,532,243
003652.png,Car,0.5,68,50.988,-17.012,0.250,601,180,622,196,598,175,622,196
007123.png,Car,0.5,20,17.893,-2.107,0.105,339,187,505,240,366,172,509,252
006015.png,Car,0.5,32,26.999,-5.001,0.156,522,170,566,207,522,163,573,205
006167.png,Car,0.5,34,37.246,3.246,0.095,885,160,930,200,879,152,933,202
002683.png,Car,0.5,10,21.869,11.869,1.187,0,178,63,282,0,184,73,265
002151.png,Car,0.5,35,41.028,6.028,0.172,574,176,613,211,583,175,607,208
002725.png,Car,0.5,18,20.605,2.605,0.145,355,166,477,261,368,169,462,249
000348.png,Car,0.5,21,28.449,7.449,0.355,681,183,754,240,679,175,740,240
002060.png,Car,0.5,9,18.274,9.274,1.030,0,186,63,284,3,180,65,284
007459.png,Car,0.5,18,13.683,-4.317,0.240,489,166,582,252,490,172,585,253
002272.png,Car,0.5,28,31.435,3.435,0.123,670,184,722,226,683,179,731,222
002444.png,Car,0.5,12,14.385,2.385,0.199,150,173,395,277,152,156,345,304
005497.png,Car,0.5,19,16.164,-2.836,0.149,596,174,664,239,600,168,652,246
002567.png,Car,0.5,46,47.735,1.735,0.038,707,162,742,188,708,163,740,190
000902.png,Car,0.5,17,16.721,-0.279,0.016,219,182,417,251,250,177,372,250
000052.png,Car,0.5,32,37.546,5.546,0.173,309,179,406,219,335,174,402,223
001969.png,Car,0.5,23,19.931,-3.069,0.133,229,167,360,224,243,167,370,247
002301.png,Car,0.5,17,12.568,-4.432,0.261,718,180,807,245,721,173,813,250
005917.png,Car,0.5,20,15.554,-4.446,0.222,211,171,374,236,215,173,350,248
007088.png,Car,0.5,18,18.487,0.487,0.027,723,171,821,235,724,153,814,238
006146.png,Car,0.5,44,45.120,1.120,0.025,681,167,722,197,696,171,721,200
007230.png,Car,0.5,9,7.444,-1.556,0.173,0,181,176,310,10,162,201,333
007435.png,Car,0.5,53,49.980,-3.020,0.057,567,182,594,202,567,174,593,199
002470.png,Car,0.5,63,47.728,-15.272,0.242,257,158,303,188,246,160,296,190
000798.png,Car,0.5,18,17.296,-0.704,0.039,845,154,1015,218,888,148,1031,236
000626.png,Car,0.5,27,25.810,-1.190,0.044,558,180,613,218,551,163,612,222
000796.png,Car,0.5,5,9.341,4.341,0.868,0,211,147,374,0,204,160,375
006005.png,Car,0.5,13,15.232,2.232,0.172,122,178,343,270,157,172,329,260
006589.png,Car,0.5,18,15.517,-2.483,0.138,733,183,834,246,717,171,826,244
005881.png,Car,0.5,30,28.607,-1.393,0.046,689,174,737,212,691,166,732,218
001770.png,Car,0.5,18,27.994,9.994,0.555,683,180,775,247,680,171,744,244
001183.png,Car,0.5,4,8.666,4.666,1.166,792,190,1241,374,770,126,1234,375
002418.png,Car,0.5,38,31.135,-6.865,0.181,482,185,533,214,483,178,515,214
001349.png,Car,0.5,52,31.319,-20.681,0.398,438,176,475,200,432,166,472,198
001614.png,Car,0.5,18,16.133,-1.867,0.104,272,190,460,262,303,186,448,269
004401.png,Car,0.5,43,40.938,-2.062,0.048,636,185,666,212,630,182,659,213
007182.png,Car,0.5,55,44.011,-10.989,0.200,635,166,660,191,635,165,657,194
003963.png,Car,0.5,20,24.977,4.977,0.249,588,175,654,238,591,168,657,247
002157.png,Car,0.5,17,12.409,-4.591,0.270,681,176,778,250,690,176,759,253
006252.png,Car,0.5,55,52.259,-2.741,0.050,549,180,576,201,551,172,572,199
001584.png,Car,0.5,6,10.212,4.212,0.702,785,193,1221,374,832,180,1078,365
000397.png,Car,0.5,3,8.426,5.426,1.809,888,220,1241,374,890,177,1166,372
002029.png,Car,0.5,19,28.964,9.964,0.524,686,187,768,251,691,177,769,252
003298.png,Car,0.5,10,12.794,2.794,0.279,66,197,304,326,63,185,286,340
004370.png,Car,0.5,6,5.907,-0.093,0.016,0,220,226,374,13,188,205,364
002874.png,Car,0.5,19,16.112,-2.888,0.152,693,170,821,235,710,173,829,243
002517.png,Car,0.5,42,34.988,-7.012,0.167,532,185,563,213,521,179,570,212
006520.png,Car,0.5,19,15.357,-3.643,0.192,227,177,397,238,249,177,377,246
003701.png,Car,0.5,46,30.001,-15.999,0.348,529,173,560,201,527,162,561,199
002194.png,Car,0.5,10,7.958,-2.042,0.204,195,180,412,297,229,184,394,283
007315.png,Car,0.5,12,8.046,-3.954,0.330,813,181,1085,281,831,177,1060,300
007191.png,Car,0.5,24,24.199,0.199,0.008,465,184,533,232,468,171,529,228
006146.png,Car,0.5,45,48.178,3.178,0.071,564,179,589,203,567,173,588,200
002327.png,Car,0.5,34,24.487,-9.513,0.280,554,163,595,205,554,155,595,217
005265.png,Car,0.5,20,17.334,-2.666,0.133,717,183,882,238,732,173,861,251
001349.png,Car,0.5,53,40.663,-12.337,0.233,494,181,525,201,498,174,521,205
006814.png,Car,0.5,7,11.409,4.409,0.630,780,151,1241,343,859,143,1156,348
002471.png,Car,0.5,6,7.047,1.047,0.175,0,184,263,374,39,188,242,352
007087.png,Car,0.5,37,40.626,3.626,0.098,504,180,551,214,516,182,547,209
006402.png,Car,0.5,39,34.883,-4.117,0.106,525,180,559,210,526,170,558,212
002138.png,Car,0.5,12,7.139,-4.861,0.405,795,151,980,288,801,149,998,310
002330.png,Car,0.5,50,50.879,0.879,0.018,551,177,580,201,550,175,578,197
001967.png,Car,0.5,19,14.844,-4.156,0.219,561,183,685,245,566,177,693,249
004293.png,Car,0.5,15,17.614,2.614,0.174,49,185,255,268,74,190,217,274
002471.png,Car,0.5,24,17.311,-6.689,0.279,402,187,524,233,403,164,534,243
007191.png,Car,0.5,40,30.737,-9.263,0.232,524,176,559,208,506,174,560,211
002973.png,Car,0.5,44,39.104,-4.896,0.111,661,172,707,197,660,171,690,198
006814.png,Car,0.5,20,14.153,-5.847,0.292,648,165,798,227,667,163,795,237
002029.png,Car,0.5,1,6.021,5.021,5.021,0,221,173,374,9,203,200,375
005616.png,Car,0.5,14,18.382,4.382,0.313,698,155,855,262,724,163,852,254
007350.png,Car,0.5,52,49.527,-2.473,0.048,565,181,592,201,567,174,590,198
000370.png,Car,0.5,11,14.279,3.279,0.298,0,182,234,292,75,170,221,285
001812.png,Car,0.5,43,38.647,-4.353,0.101,344,178,382,203,339,176,368,206
003900.png,Car,0.5,19,16.551,-2.449,0.129,568,178,636,242,564,175,633,252
004799.png,Car,0.5,17,15.055,-1.945,0.114,201,185,328,258,178,179,320,271
001812.png,Car,0.5,65,48.780,-16.220,0.250,481,177,511,194,484,171,507,194
002340.png,Car,0.5,55,48.722,-6.278,0.114,456,176,492,199,456,173,483,196
004772.png,Car,0.5,21,24.607,3.607,0.172,672,175,750,237,696,173,760,247
002155.png,Car,0.5,62,41.415,-20.585,0.332,486,174,519,193,482,172,511,197
002155.png,Car,0.5,46,29.793,-16.207,0.352,428,180,474,204,424,172,478,212
000142.png,Car,0.5,47,46.741,-0.259,0.006,530,167,560,197,534,166,561,192
000357.png,Car,0.5,27,22.729,-4.271,0.158,334,181,406,221,332,175,399,241
001182.png,Car,0.5,31,25.090,-5.910,0.191,569,181,617,214,578,164,615,217
002168.png,Car,0.5,13,8.059,-4.941,0.380,729,181,971,269,729,154,946,316
005189.png,Car,0.5,12,17.977,5.977,0.498,0,142,287,250,59,129,244,255
002128.png,Car,0.5,7,11.486,4.486,0.641,24,202,372,374,100,179,343,367
004451.png,Car,0.5,14,11.158,-2.842,0.203,322,193,436,282,323,171,439,288
001596.png,Car,0.5,20,14.994,-5.006,0.250,341,182,478,238,342,173,476,243
003372.png,Car,0.5,64,53.848,-10.152,0.159,638,177,657,193,636,172,657,191
002978.png,Car,0.5,1,6.285,5.285,5.285,1016,176,1241,374,1029,137,1231,375
005939.png,Car,0.5,54,43.726,-10.274,0.190,424,177,463,199,424,175,451,204
000732.png,Car,0.5,27,26.508,-0.492,0.018,435,163,528,215,450,163,520,225
001140.png,Car,0.5,31,37.578,6.578,0.212,439,182,497,223,440,181,494,218
003566.png,Car,0.5,48,46.237,-1.763,0.037,355,189,401,211,366,181,398,209
000439.png,Car,0.5,19,25.327,6.327,0.333,695,175,776,235,689,167,749,229
003117.png,Car,0.5,6,8.523,2.523,0.421,0,200,416,374,74,162,380,370
006015.png,Car,0.5,36,39.283,3.283,0.091,590,170,620,201,594,166,624,194
005881.png,Car,0.5,44,40.012,-3.988,0.091,593,171,623,198,603,164,623,195
000540.png,Car,0.5,14,15.967,1.967,0.141,240,184,424,265,248,176,376,277
005461.png,Car,0.5,44,53.361,9.361,0.213,464,177,506,205,467,173,499,199
003314.png,Car,0.5,70,55.053,-14.947,0.214,364,168,395,186,372,165,395,189
005716.png,Car,0.5,22,21.236,-0.764,0.035,454,187,528,239,467,177,531,241
003037.png,Car,0.5,70,59.190,-10.810,0.154,390,176,418,193,386,171,411,192
002726.png,Car,0.5,28,27.468,-0.532,0.019,441,158,493,195,438,143,495,193
001596.png,Car,0.5,13,12.779,-0.221,0.017,122,181,365,270,164,173,329,281
003298.png,Car,0.5,10,11.422,1.422,0.142,748,183,936,303,753,167,897,304
001041.png,Car,0.5,7,9.565,2.565,0.366,92,197,440,374,109,183,382,368
002155.png,Car,0.5,35,31.179,-3.821,0.109,670,171,749,204,670,162,725,202
007005.png,Car,0.5,14,12.624,-1.376,0.098,712,177,934,258,728,172,877,254
002958.png,Car,0.5,9,9.063,0.063,0.007,744,181,998,331,772,141,978,352
005490.png,Car,0.5,16,20.203,4.203,0.263,0,208,118,281,15,199,134,274
006707.png,Car,0.5,14,11.363,-2.637,0.188,570,151,777,274,565,160,705,264
007091.png,Car,0.5,16,15.468,-0.532,0.033,420,186,533,261,410,178,535,271
002435.png,Car,0.5,8,7.240,-0.760,0.095,744,171,937,335,767,181,958,340
000052.png,Car,0.5,17,15.356,-1.644,0.097,245,199,378,265,239,189,369,267
003396.png,Car,0.5,19,31.852,12.852,0.676,553,174,627,241,561,167,624,249
005461.png,Car,0.5,20,17.637,-2.363,0.118,182,167,341,235,179,167,323,248
006589.png,Car,0.5,25,23.338,-1.662,0.066,439,174,531,219,448,174,518,244
007087.png,Car,0.5,36,41.089,5.089,0.141,263,185,362,217,267,168,339,219
003908.png,Car,0.5,36,30.565,-5.435,0.151,404,175,482,208,424,167,477,204
003056.png,Car,0.5,11,8.318,-2.682,0.244,749,177,953,296,787,172,973,332
003701.png,Car,0.5,34,28.725,-5.275,0.155,145,180,220,215,138,167,207,221
006389.png,Car,0.5,49,43.441,-5.559,0.113,457,175,500,199,469,171,495,198
003280.png,Car,0.5,53,42.432,-10.568,0.199,629,179,655,200,630,166,655,200
005981.png,Car,0.5,11,20.299,9.299,0.845,0,200,193,313,0,195,117,324
007435.png,Car,0.5,16,28.551,12.551,0.784,740,181,850,258,739,175,808,252
000284.png,Car,0.5,16,12.565,-3.435,0.215,224,190,413,257,228,183,384,276
005695.png,Car,0.5,33,31.424,-1.576,0.048,649,170,693,208,639,172,691,211
005120.png,Car,0.5,18,23.850,5.850,0.325,786,164,867,234,786,160,833,228
005379.png,Car,0.5,28,29.558,1.558,0.056,534,174,583,220,545,177,579,215
004537.png,Car,0.5,40,38.992,-1.008,0.025,198,177,262,210,200,170,270,224
001143.png,Car,0.5,56,58.037,2.037,0.036,459,173,486,195,457,169,479,192
000666.png,Car,0.5,14,9.460,-4.540,0.324,173,167,400,270,223,176,385,276
006530.png,Car,0.5,36,42.539,6.539,0.182,734,157,806,188,727,142,790,190
001387.png,Car,0.5,71,61.615,-9.385,0.132,454,175,484,195,455,172,478,193
002947.png,Car,0.5,10,12.633,2.633,0.263,229,193,421,312,206,180,395,337
006530.png,Car,0.5,37,37.887,0.887,0.024,547,154,622,186,553,143,609,185
005135.png,Car,0.5,15,10.631,-4.369,0.291,687,178,795,257,678,172,781,253
001119.png,Car,0.5,19,26.774,7.774,0.409,152,201,304,268,152,204,271,268
007248.png,Car,0.5,5,6.577,1.577,0.315,0,192,251,374,34,192,262,333
